0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,178.17671,8.0,25.0,0.0,1.0,187.62108,8.0,22.481108,0.0,1.0,198.64648,8.0,22.439877,0.0,1.0,209.33041,0.0,21.505943,0.0,1.0,219.84135,4.0,22.10841,0.0,1.0,230.62071,12.0,22.115114,0.0,1.0,240.97336,4.0,22.41087,0.0,1.0,250.70093,0.0,21.230505,0.0,1.0,261.67584,4.0,21.877665,0.0,1.0,271.98734,8.0,21.024178,0.0,0
1.0,202.41388,4.6029587,24.11266,-1.6767552,1.0,207.02252,10.309265,16.549576,3.6645832,1.0,220.4849,8.0,21.12437,0.0,1.0,229.62584,0.0,19.210815,0.0,1.0,239.15118,4.0,16.180748,0.0,1.0,252.3841,12.0,21.330072,0.0,1.0,260.6158,4.0,16.829502,0.0,1.0,271.00916,0.0,19.259941,0.0,1.0,282.39523,4.0,19.643995,0.0,1.0,290.21463,8.0,15.190998,0.0,3
1.0,226.13074,0.6470847,23.959715,-1.8261133,1.0,224.33006,11.784663,17.820934,0.59780544,1.0,240.99525,8.0,19.883423,0.0,1.0,248.18236,0.0,17.895828,0.0,1.0,253.66913,4.0,13.209522,0.0,1.0,273.3036,12.0,20.48553,0.0,1.0,276.354,4.0,14.937682,0.0,1.0,289.3239,0.0,17.286806,0.0,1.0,301.3671,4.0,18.292404,0.0,1.0,304.6773,8.0,14.265624,0.0,2
1.0,250.13469,0.052921437,24.004421,-0.16522212,1.0,242.43617,11.975392,18.3693,0.06950921,1.0,260.46823,8.0,19.073141,0.0,1.0,265.6051,0.0,16.92668,0.0,1.0,266.3637,4.0,12.318993,0.0,1.0,291.00735,4.0,14.445899,0.0,1.0,293.49347,12.0,19.897995,0.0,1.0,305.89532,0.0,15.864884,0.0,1.0,319.1553,4.0,17.234152,0.0,1.0,319.20074,8.0,14.89722,0.0,2
1.0,274.1371,0.003948282,24.000849,-0.012602089,1.0,278.60315,4.0,12.237749,0.0,1.0,279.2921,8.0,18.585161,0.0,1.0,282.1636,0.0,16.17024,0.0,1.0,260.95908,11.99727,18.665472,0.007740326,1.0,305.38538,4.0,14.327547,0.0,1.0,313.2046,12.0,19.52938,0.0,1.0,321.31357,0.0,14.991252,0.0,1.0,334.47385,8.0,15.699052,0.0,1.0,335.91562,4.0,16.214016,0.0,2
1.0,180.52708,0.0,25.0,0.0,1.0,190.66063,4.0,23.446497,0.0,1.0,201.76195,12.0,23.988335,0.0,1.0,213.07068,12.0,22.86815,0.0,1.0,224.06989,0.0,22.5782,0.0,1.0,234.83932,4.0,22.680965,0.0,1.0,246.66037,12.0,23.590342,0.0,1.0,256.1994,8.0,21.819927,0.0,1.0,266.66965,0.0,23.385729,0.0,1.0,277.0903,4.0,23.511906,0.0,2
1.0,205.02455,0.0,24.170889,0.0,1.0,212.7441,4.2413754,20.857563,-0.32165638,1.0,222.69633,9.708388,18.051085,-3.714611,1.0,234.42761,12.0,20.246502,0.0,1.0,245.39436,0.0,19.945263,0.0,1.0,256.2647,4.0,20.109976,0.0,1.0,270.11795,12.0,23.238504,0.0,1.0,276.95554,8.0,19.840193,0.0,1.0,287.25732,0.0,17.474747,0.0,1.0,298.00565,4.0,18.52762,0.0,2
1.0,229.10957,0.0,24.029203,0.0,1.0,232.82082,4.032191,19.292662,-0.0865797,1.0,241.28459,8.205463,18.875582,-0.5764015,1.0,254.25104,12.0,19.49364,0.0,1.0,264.21762,0.0,17.634228,0.0,1.0,275.43695,4.0,18.202795,0.0,1.0,293.15228,12.0,22.641886,0.0,1.0,296.28464,8.0,18.82223,0.0,1.0,303.0396,0.0,14.304395,0.0,1.0,315.23624,4.0,15.981607,0.0,2
1.0,253.1241,0.0,24.00499,0.0,1.0,251.559,4.00367,18.154955,-0.010068439,1.0,260.26068,8.022274,19.033525,-0.06339958,1.0,273.58563,12.0,19.194094,0.0,1.0,280.97055,0.0,15.826808,0.0,1.0,292.92984,4.0,16.743044,0.0,1.0,314.71536,8.0,17.983965,0.0,1.0,315.3375,12.0,21.744528,0.0,1.0,316.53085,0.0,12.752533,0.0,1.0,330.4281,4.0,14.426723,0.0,2
1.0,277.1266,0.0,24.000853,0.0,1.0,279.26694,8.002403,18.937757,-0.00681336,1.0,269.26715,4.0004396,17.222824,-0.0011902718,1.0,292.71146,12.0,19.069317,0.0,1.0,296.11737,0.0,14.439863,0.0,1.0,309.10907,4.0,15.581953,0.0,1.0,328.9053,0.0,12.065498,0.0,1.0,332.3206,8.0,17.186317,0.0,1.0,336.7841,12.0,21.135387,0.0,1.0,344.3901,4.0,13.530028,0.0,3
