vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,relative_velocity_closest_ego,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_closest_left,relative_velocity_closest_right
0.0,0.0,3.0,-1.0896110000000014,10.693339999999978,10.693339999999978,10.693339999999978,-1.0896110000000014,-1.0896110000000014
0.0,0.0,1.0,-2.761327999999999,9.408410000000003,9.408410000000003,72.73257000000001,-2.761327999999999,-2.3244100000000003
0.0,0.0,2.0,-2.9563699999999997,10.267560000000003,10.267560000000003,31.882800000000003,-2.9563699999999997,-1.2718319999999999
2.0,3.0,0.0,-2.332419999999999,22.04104000000001,10.707989999999995,10.707989999999995,-3.5617850000000004,-3.5617850000000004
0.0,0.0,0.0,-2.4941899999999997,10.856519999999989,10.856519999999989,10.856519999999989,-2.4941899999999997,-2.4941899999999997
0.0,0.0,0.0,-1.717141999999999,11.704560000000015,11.704560000000015,11.704560000000015,-1.717141999999999,-1.717141999999999
0.0,0.0,2.0,-1.9357199999999999,10.60533000000001,10.60533000000001,33.30665000000002,-1.9357199999999999,-1.5662610000000008
1.0,3.0,0.0,-1.208748,85.57269,10.924149999999997,10.924149999999997,-2.6437549999999987,-2.6437549999999987
0.0,0.0,0.0,-1.7898239999999994,10.344510000000014,10.344510000000014,10.344510000000014,-1.7898239999999994,-1.7898239999999994
0.0,0.0,0.0,-1.8260380000000005,9.817970000000003,9.817970000000003,9.817970000000003,-1.8260380000000005,-1.8260380000000005
1.0,0.0,0.0,-3.0639819999999993,72.61878999999999,11.075620000000015,11.075620000000015,-3.1220250000000007,-3.1220250000000007
0.0,0.0,0.0,-2.9071500000000015,10.59375,10.59375,10.59375,-2.9071500000000015,-2.9071500000000015
4.0,2.0,0.0,-1.963165,10.389780000000002,85.58893000000003,10.389780000000002,-3.4293900000000015,-1.963165
4.0,2.0,0.0,-1.5278869999999998,10.49317000000002,73.2062,10.49317000000002,-2.8932439999999993,-1.5278869999999998
0.0,0.0,1.0,-1.3197569999999992,10.727530000000002,10.727530000000002,41.74606,-1.3197569999999992,-2.7006970000000017
0.0,0.0,3.0,-3.6128919999999987,11.014140000000026,11.014140000000026,20.915750000000003,-3.6128919999999987,-3.6181930000000015
0.0,0.0,0.0,-1.337454000000001,11.441780000000023,11.441780000000023,11.441780000000023,-1.337454000000001,-1.337454000000001
0.0,0.0,0.0,-1.5319460000000014,11.214110000000005,11.214110000000005,11.214110000000005,-1.5319460000000014,-1.5319460000000014
0.0,0.0,0.0,-2.8610460000000018,10.613429999999994,10.613429999999994,10.613429999999994,-2.8610460000000018,-2.8610460000000018
0.0,0.0,3.0,-2.1949669999999983,11.532170000000008,11.532170000000008,43.25092000000001,-2.1949669999999983,-3.2635199999999998
1.0,3.0,0.0,-1.5919440000000016,9.66753,30.820539999999994,9.66753,-1.4876840000000016,-1.5919440000000016
0.0,0.0,0.0,-2.360823,10.570189999999997,10.570189999999997,10.570189999999997,-2.360823,-2.360823
4.0,2.0,0.0,-2.5203799999999994,31.821030000000007,9.730189999999993,9.730189999999993,-2.3246140000000004,-2.3246140000000004
0.0,0.0,0.0,-3.0131440000000005,10.949280000000016,10.949280000000016,10.949280000000016,-3.0131440000000005,-3.0131440000000005
0.0,0.0,0.0,-2.5833779999999997,10.180209999999988,10.180209999999988,10.180209999999988,-2.5833779999999997,-2.5833779999999997
0.0,0.0,0.0,-2.4540100000000002,10.001800000000003,10.001800000000003,10.001800000000003,-2.4540100000000002,-2.4540100000000002
0.0,0.0,0.0,-2.244022000000001,10.358249999999998,10.358249999999998,10.358249999999998,-2.244022000000001,-2.244022000000001
0.0,0.0,0.0,-2.5200250000000004,10.87181000000001,10.87181000000001,10.87181000000001,-2.5200250000000004,-2.5200250000000004
0.0,0.0,0.0,-3.215364000000001,10.576220000000006,10.576220000000006,10.576220000000006,-3.215364000000001,-3.215364000000001
3.0,3.0,0.0,-3.4185119999999998,20.736099999999993,10.47054,10.47054,-2.8385619999999996,-2.8385619999999996
0.0,0.0,0.0,-1.0001260000000016,10.628320000000002,10.628320000000002,10.628320000000002,-1.0001260000000016,-1.0001260000000016
0.0,0.0,0.0,-1.0468800000000016,9.971519999999998,9.971519999999998,9.971519999999998,-1.0468800000000016,-1.0468800000000016
0.0,0.0,0.0,-1.6428000000000011,11.437450000000013,11.437450000000013,11.437450000000013,-1.6428000000000011,-1.6428000000000011
0.0,0.0,0.0,-2.215081999999999,10.651940000000025,10.651940000000025,10.651940000000025,-2.215081999999999,-2.215081999999999
0.0,0.0,0.0,-2.5043219999999984,10.14360000000002,10.14360000000002,10.14360000000002,-2.5043219999999984,-2.5043219999999984
1.0,2.0,0.0,-3.4776099999999985,54.18863999999999,32.97737000000001,10.268280000000004,-2.634295999999999,-1.908529999999999
0.0,0.0,0.0,-2.5739100000000015,11.151020000000017,11.151020000000017,11.151020000000017,-2.5739100000000015,-2.5739100000000015
3.0,2.0,0.0,-1.0216710000000013,44.43466999999998,74.40858,11.778149999999982,-2.6996399999999987,-1.054354
0.0,0.0,2.0,-2.8715550000000007,9.47938000000002,9.47938000000002,53.111850000000004,-2.8715550000000007,-1.713626999999999
0.0,0.0,0.0,-3.117401000000001,9.687489999999997,9.687489999999997,9.687489999999997,-3.117401000000001,-3.117401000000001
0.0,0.0,2.0,-3.0674530000000004,10.100459999999998,10.100459999999998,10.100459999999998,-3.0674530000000004,-3.0674530000000004
0.0,0.0,0.0,-1.592725999999999,9.689269999999993,9.689269999999993,9.689269999999993,-1.592725999999999,-1.592725999999999
0.0,0.0,0.0,-1.756063000000001,10.780619999999999,10.780619999999999,10.780619999999999,-1.756063000000001,-1.756063000000001
0.0,0.0,0.0,-2.9702069999999985,10.263049999999993,10.263049999999993,10.263049999999993,-2.9702069999999985,-2.9702069999999985
2.0,2.0,0.0,-3.5529019999999996,9.568070000000006,19.261380000000003,9.568070000000006,-2.863313999999999,-3.5529019999999996
0.0,0.0,0.0,-2.0433139999999987,11.013299999999987,11.013299999999987,11.013299999999987,-2.0433139999999987,-2.0433139999999987
0.0,0.0,0.0,-1.5125700000000002,11.069389999999999,11.069389999999999,11.069389999999999,-1.5125700000000002,-1.5125700000000002
0.0,0.0,0.0,-3.481686,11.085910000000013,11.085910000000013,11.085910000000013,-3.481686,-3.481686
0.0,0.0,0.0,-1.2086119999999987,11.911680000000018,11.911680000000018,11.911680000000018,-1.2086119999999987,-1.2086119999999987
0.0,0.0,0.0,-1.8049,10.325829999999996,10.325829999999996,10.325829999999996,-1.8049,-1.8049
0.0,0.0,2.0,-2.1174660000000003,11.533050000000003,11.533050000000003,64.36902,-2.1174660000000003,-1.284915999999999
0.0,0.0,0.0,-3.404126999999999,10.83408,10.83408,10.83408,-3.404126999999999,-3.404126999999999
0.0,0.0,0.0,-3.0687999999999995,9.938310000000001,9.938310000000001,9.938310000000001,-3.0687999999999995,-3.0687999999999995
0.0,0.0,0.0,-2.9163759999999996,9.710280000000012,9.710280000000012,9.710280000000012,-2.9163759999999996,-2.9163759999999996
0.0,0.0,2.0,-3.762926,9.61557000000002,9.61557000000002,39.61700000000002,-3.762926,-1.4095380000000013
0.0,0.0,0.0,-3.3276600000000016,10.581119999999999,10.581119999999999,10.581119999999999,-3.3276600000000016,-3.3276600000000016
4.0,2.0,0.0,-2.3266719999999985,31.74167,11.340589999999992,11.340589999999992,-2.0847359999999995,-2.0847359999999995
0.0,0.0,0.0,-2.5534740000000014,10.969729999999998,10.969729999999998,10.969729999999998,-2.5534740000000014,-2.5534740000000014
0.0,0.0,0.0,-3.983519000000001,10.533769999999976,10.533769999999976,10.533769999999976,-3.983519000000001,-3.983519000000001
0.0,0.0,1.0,-1.4804999999999993,11.718709999999987,11.718709999999987,21.593109999999996,-1.4804999999999993,-2.3485830000000014
0.0,0.0,0.0,-2.6200329999999994,9.584339999999997,9.584339999999997,9.584339999999997,-2.6200329999999994,-2.6200329999999994
2.0,3.0,0.0,-2.592264,31.468850000000003,10.500999999999976,10.500999999999976,-2.0342790000000015,-2.0342790000000015
0.0,0.0,0.0,-1.3686520000000009,11.252530000000007,11.252530000000007,11.252530000000007,-1.3686520000000009,-1.3686520000000009
0.0,0.0,0.0,-3.932860999999999,10.776280000000014,10.776280000000014,10.776280000000014,-3.932860999999999,-3.932860999999999
0.0,0.0,0.0,-2.222162000000001,10.501530000000002,10.501530000000002,10.501530000000002,-2.222162000000001,-2.222162000000001
0.0,0.0,3.0,-1.1490550000000006,11.941400000000016,11.941400000000016,32.74359000000001,-1.1490550000000006,-2.1678400000000018
0.0,0.0,0.0,-1.7637159999999987,10.785239999999988,10.785239999999988,10.785239999999988,-1.7637159999999987,-1.7637159999999987
0.0,0.0,0.0,-2.8097700000000003,10.517920000000004,10.517920000000004,10.517920000000004,-2.8097700000000003,-2.8097700000000003
0.0,0.0,3.0,-1.3318559999999984,11.364450000000005,11.364450000000005,22.553390000000007,-1.3318559999999984,-2.715703999999999
0.0,0.0,0.0,-3.1175609999999985,9.756470000000007,9.756470000000007,9.756470000000007,-3.1175609999999985,-3.1175609999999985
0.0,0.0,0.0,-2.1102729999999994,9.820570000000004,9.820570000000004,9.820570000000004,-2.1102729999999994,-2.1102729999999994
2.0,6.0,0.0,-3.542835,40.31543000000002,19.842450000000014,9.76334,-2.9875679999999996,-3.019043
0.0,0.0,0.0,-2.7465699999999984,10.350979999999993,10.350979999999993,10.350979999999993,-2.7465699999999984,-2.7465699999999984
0.0,0.0,0.0,-3.752022,9.341829999999987,9.341829999999987,9.341829999999987,-3.752022,-3.752022
0.0,0.0,4.0,-2.455503,11.175780000000003,11.175780000000003,11.175780000000003,-2.455503,-2.455503
0.0,0.0,0.0,-3.63682,9.463909999999998,9.463909999999998,9.463909999999998,-3.63682,-3.63682
0.0,0.0,0.0,-3.5500679999999996,10.230790000000013,10.230790000000013,10.230790000000013,-3.5500679999999996,-3.5500679999999996
0.0,0.0,0.0,-3.5153560000000006,10.869669999999985,10.869669999999985,10.869669999999985,-3.5153560000000006,-3.5153560000000006
0.0,2.0,0.0,-3.1641699999999986,10.98511000000002,41.763750000000016,10.98511000000002,-2.875527999999999,-3.1641699999999986
0.0,0.0,2.0,-1.3632659999999994,10.641399999999976,10.641399999999976,21.40636999999998,-1.3632659999999994,-3.4017000000000017
3.0,4.0,0.0,-1.1873700000000014,10.814359999999994,32.26327999999998,10.814359999999994,-1.5241599999999984,-1.1873700000000014
0.0,0.0,0.0,-3.028112,9.70111,9.70111,9.70111,-3.028112,-3.028112
0.0,0.0,2.0,-1.1619010000000003,11.311319999999995,11.311319999999995,11.311319999999995,-1.1619010000000003,-1.1619010000000003
0.0,0.0,0.0,-2.9686890000000012,10.829039999999992,10.829039999999992,10.829039999999992,-2.9686890000000012,-2.9686890000000012
0.0,0.0,0.0,-1.6006570000000018,9.8339,9.8339,9.8339,-1.6006570000000018,-1.6006570000000018
0.0,0.0,4.0,-2.6438309999999987,10.211029999999994,10.211029999999994,52.14016999999998,-2.6438309999999987,-2.1789249999999996
0.0,0.0,1.0,-1.4411750000000012,11.80516,11.80516,53.007600000000025,-1.4411750000000012,-2.9538539999999998
3.0,3.0,0.0,-2.074776,73.10220000000001,20.957120000000003,9.636060000000015,-2.301328999999999,-2.4812030000000007
0.0,0.0,5.0,-2.4819449999999996,9.630210000000005,9.630210000000005,20.237510000000015,-2.4819449999999996,-1.2267170000000007
0.0,0.0,0.0,-2.243233,10.903030000000001,10.903030000000001,10.903030000000001,-2.243233,-2.243233
4.0,1.0,0.0,-1.602530999999999,22.67732000000001,42.90802000000002,10.942350000000005,-2.7381670000000007,-3.9995769999999986
0.0,0.0,0.0,-2.2965149999999994,9.55713,9.55713,9.55713,-2.2965149999999994,-2.2965149999999994
0.0,0.0,0.0,-1.5667380000000009,11.295860000000005,11.295860000000005,11.295860000000005,-1.5667380000000009,-1.5667380000000009
0.0,0.0,0.0,-3.663792000000001,9.337370000000021,9.337370000000021,9.337370000000021,-3.663792000000001,-3.663792000000001
0.0,0.0,0.0,-2.280075,10.709639999999979,10.709639999999979,10.709639999999979,-2.280075,-2.280075
1.0,5.0,0.0,-2.0917640000000013,74.43916999999999,11.08202,11.08202,-1.7848240000000004,-1.7848240000000004
4.0,4.0,0.0,-1.1724850000000018,21.436120000000017,31.06238000000002,10.502229999999997,-3.9408230000000017,-1.3852580000000003
0.0,0.0,1.0,-1.0422949999999993,10.67637000000002,10.67637000000002,78.65639000000002,-1.0422949999999993,-3.7662900000000015
0.0,0.0,0.0,-3.758203999999999,9.51336999999998,9.51336999999998,9.51336999999998,-3.758203999999999,-3.758203999999999
1.0,2.0,0.0,-3.0639380000000003,73.41887,40.5771,9.814729999999997,-1.2197600000000008,-1.9778580000000012
0.0,0.0,0.0,-1.1980380000000004,10.058939999999978,10.058939999999978,10.058939999999978,-1.1980380000000004,-1.1980380000000004
0.0,0.0,0.0,-2.4784070000000007,10.104479999999995,10.104479999999995,10.104479999999995,-2.4784070000000007,-2.4784070000000007
3.0,1.0,0.0,-3.1591570000000004,9.824690000000004,64.67685,9.824690000000004,-2.5661929999999984,-3.1591570000000004
3.0,1.0,0.0,-1.7837679999999985,9.841200000000015,83.78399999999999,9.841200000000015,-3.511375000000001,-1.7837679999999985
0.0,0.0,1.0,-1.305378000000001,9.841010000000011,9.841010000000011,53.27932000000001,-1.305378000000001,-1.5872479999999989
0.0,0.0,1.0,-2.1872480000000003,11.28200000000001,11.28200000000001,42.31524000000002,-2.1872480000000003,-2.8403150000000004
1.0,4.0,0.0,-2.1097099999999998,63.97935000000001,32.20076,10.187090000000012,-1.4138470000000005,-3.3647370000000016
0.0,0.0,0.0,-3.125864,10.56801999999999,10.56801999999999,10.56801999999999,-3.125864,-3.125864
0.0,0.0,0.0,-3.8302520000000015,10.981889999999993,10.981889999999993,10.981889999999993,-3.8302520000000015,-3.8302520000000015
1.0,1.0,0.0,-3.6980970000000006,91.44707,20.259209999999996,9.907119999999992,-1.1296709999999983,-3.0467590000000015
0.0,0.0,0.0,-1.6278289999999984,9.981130000000007,9.981130000000007,9.981130000000007,-1.6278289999999984,-1.6278289999999984
0.0,0.0,0.0,-1.2173039999999986,10.504899999999992,10.504899999999992,10.504899999999992,-1.2173039999999986,-1.2173039999999986
0.0,0.0,0.0,-2.7711180000000013,9.464640000000003,9.464640000000003,9.464640000000003,-2.7711180000000013,-2.7711180000000013
0.0,0.0,0.0,-2.0288000000000004,10.393169999999998,10.393169999999998,10.393169999999998,-2.0288000000000004,-2.0288000000000004
0.0,0.0,0.0,-2.6250290000000014,10.03006000000002,10.03006000000002,10.03006000000002,-2.6250290000000014,-2.6250290000000014
0.0,0.0,3.0,-1.1904579999999996,11.324250000000006,11.324250000000006,11.324250000000006,-1.1904579999999996,-1.1904579999999996
5.0,2.0,0.0,-3.021457999999999,30.819649999999996,9.632469999999984,9.632469999999984,-3.114784,-3.114784
2.0,4.0,0.0,-3.7596440000000015,31.44075000000001,10.157960000000003,10.157960000000003,-2.347805000000001,-2.347805000000001
1.0,5.0,0.0,-2.0407919999999997,21.946519999999992,32.472549999999984,10.618570000000005,-3.6108629999999984,-3.082623999999999
0.0,0.0,0.0,-3.6783579999999994,9.801269999999988,9.801269999999988,9.801269999999988,-3.6783579999999994,-3.6783579999999994
0.0,0.0,0.0,-1.3455869999999983,10.255229999999983,10.255229999999983,10.255229999999983,-1.3455869999999983,-1.3455869999999983
0.0,0.0,0.0,-3.3192120000000003,9.261840000000007,9.261840000000007,9.261840000000007,-3.3192120000000003,-3.3192120000000003
0.0,0.0,4.0,-1.1902749999999997,11.32265000000001,11.32265000000001,11.32265000000001,-1.1902749999999997,-1.1902749999999997
4.0,2.0,0.0,-2.8852939999999982,19.514579999999995,9.284320000000008,9.284320000000008,-2.9847810000000017,-2.9847810000000017
0.0,0.0,0.0,-1.2227749999999986,11.70032999999998,11.70032999999998,11.70032999999998,-1.2227749999999986,-1.2227749999999986
0.0,0.0,0.0,-3.909174,10.448009999999982,10.448009999999982,10.448009999999982,-3.909174,-3.909174
0.0,0.0,1.0,-2.720694999999999,9.951570000000004,9.951570000000004,94.28157000000002,-2.720694999999999,-2.835695000000001
0.0,0.0,0.0,-3.2145040000000016,9.62700000000001,9.62700000000001,9.62700000000001,-3.2145040000000016,-3.2145040000000016
0.0,0.0,1.0,-1.6396729999999984,10.654500000000013,10.654500000000013,72.64532,-1.6396729999999984,-1.4672640000000001
0.0,0.0,0.0,-3.4183999999999983,10.451830000000001,10.451830000000001,10.451830000000001,-3.4183999999999983,-3.4183999999999983
0.0,0.0,0.0,-1.4050639999999994,11.434460000000001,11.434460000000001,11.434460000000001,-1.4050639999999994,-1.4050639999999994
0.0,0.0,0.0,-3.7661550000000013,9.638799999999975,9.638799999999975,9.638799999999975,-3.7661550000000013,-3.7661550000000013
0.0,0.0,0.0,-1.8065619999999996,11.715760000000017,11.715760000000017,11.715760000000017,-1.8065619999999996,-1.8065619999999996
0.0,0.0,0.0,-1.651209999999999,10.283089999999987,10.283089999999987,10.283089999999987,-1.651209999999999,-1.651209999999999
0.0,0.0,0.0,-3.7774579999999993,10.828690000000023,10.828690000000023,10.828690000000023,-3.7774579999999993,-3.7774579999999993
0.0,0.0,1.0,-1.4615299999999998,10.261920000000003,10.261920000000003,30.99233000000001,-1.4615299999999998,-3.8571719999999985
0.0,0.0,0.0,-1.7448370000000004,10.68798000000001,10.68798000000001,10.68798000000001,-1.7448370000000004,-1.7448370000000004
0.0,0.0,4.0,-3.125463,10.529919999999976,10.529919999999976,10.529919999999976,-3.125463,-3.125463
2.0,2.0,0.0,-1.0143030000000017,87.55542999999997,21.225480000000005,10.262900000000002,-1.9163899999999998,-1.3540740000000007
0.0,0.0,1.0,-2.6391659999999995,9.749960000000016,9.749960000000016,50.17266000000001,-2.6391659999999995,-2.5778399999999984
0.0,0.0,0.0,-3.7626230000000014,11.018930000000012,11.018930000000012,11.018930000000012,-3.7626230000000014,-3.7626230000000014
0.0,0.0,2.0,-3.4976979999999998,9.93934999999999,9.93934999999999,30.868389999999977,-3.4976979999999998,-3.159624000000001
0.0,0.0,3.0,-3.7250249999999987,9.174620000000004,9.174620000000004,74.01346000000001,-3.7250249999999987,-1.9715120000000006
3.0,2.0,0.0,-2.0240919999999996,10.82980999999998,73.98904999999999,10.82980999999998,-3.584415,-2.0240919999999996
3.0,1.0,0.0,-2.4740980000000015,39.46621999999999,19.801519999999982,9.838699999999989,-2.0195390000000017,-2.507963
0.0,0.0,4.0,-2.4004520000000014,9.466730000000013,9.466730000000013,20.345519999999993,-2.4004520000000014,-3.0297780000000003
0.0,0.0,4.0,-3.4078300000000006,10.18932000000001,10.18932000000001,10.18932000000001,-3.4078300000000006,-3.4078300000000006
0.0,0.0,0.0,-3.528917,10.681549999999987,10.681549999999987,10.681549999999987,-3.528917,-3.528917
0.0,0.0,0.0,-1.3754370000000016,10.115860000000026,10.115860000000026,10.115860000000026,-1.3754370000000016,-1.3754370000000016
0.0,0.0,0.0,-1.2348940000000006,10.892300000000006,10.892300000000006,10.892300000000006,-1.2348940000000006,-1.2348940000000006
0.0,0.0,0.0,-3.4447329999999994,9.928550000000001,9.928550000000001,9.928550000000001,-3.4447329999999994,-3.4447329999999994
0.0,0.0,0.0,-3.3230299999999993,9.748580000000004,9.748580000000004,9.748580000000004,-3.3230299999999993,-3.3230299999999993
0.0,0.0,1.0,-2.5713749999999997,10.474760000000003,10.474760000000003,71.26920999999999,-2.5713749999999997,-3.2163070000000005
0.0,0.0,0.0,-3.8151280000000014,10.446699999999993,10.446699999999993,10.446699999999993,-3.8151280000000014,-3.8151280000000014
0.0,0.0,0.0,-3.3984500000000004,9.528300000000002,9.528300000000002,9.528300000000002,-3.3984500000000004,-3.3984500000000004
0.0,0.0,5.0,-1.133697999999999,10.099869999999981,10.099869999999981,10.099869999999981,-1.133697999999999,-1.133697999999999
0.0,0.0,0.0,-1.205635000000001,10.523529999999994,10.523529999999994,10.523529999999994,-1.205635000000001,-1.205635000000001
0.0,0.0,0.0,-2.6769539999999985,10.903559999999999,10.903559999999999,10.903559999999999,-2.6769539999999985,-2.6769539999999985
1.0,3.0,0.0,-1.5418720000000015,41.7191,10.086060000000003,10.086060000000003,-2.944191,-2.944191
0.0,0.0,0.0,-1.4535310000000017,11.536850000000015,11.536850000000015,11.536850000000015,-1.4535310000000017,-1.4535310000000017
2.0,2.0,0.0,-1.638815000000001,10.576780000000014,42.04328000000001,10.576780000000014,-3.964590000000001,-1.638815000000001
4.0,1.0,0.0,-1.2815280000000016,11.13682,20.736410000000006,11.13682,-3.733746,-1.2815280000000016
0.0,0.0,0.0,-2.8121149999999986,9.706950000000006,9.706950000000006,9.706950000000006,-2.8121149999999986,-2.8121149999999986
0.0,0.0,0.0,-3.8489530000000016,10.199569999999994,10.199569999999994,10.199569999999994,-3.8489530000000016,-3.8489530000000016
0.0,0.0,0.0,-2.2448140000000016,10.861850000000004,10.861850000000004,10.861850000000004,-2.2448140000000016,-2.2448140000000016
0.0,0.0,0.0,-1.4094310000000014,9.794979999999981,9.794979999999981,9.794979999999981,-1.4094310000000014,-1.4094310000000014
4.0,3.0,0.0,-3.829529000000001,40.436679999999996,10.708619999999996,10.708619999999996,-3.2984100000000005,-3.2984100000000005
0.0,0.0,0.0,-2.2361220000000017,10.694819999999993,10.694819999999993,10.694819999999993,-2.2361220000000017,-2.2361220000000017
0.0,0.0,0.0,-2.72541,10.137329999999992,10.137329999999992,10.137329999999992,-2.72541,-2.72541
0.0,0.0,3.0,-2.7414880000000004,11.160609999999991,11.160609999999991,41.96996999999999,-2.7414880000000004,-2.1945669999999993
1.0,3.0,0.0,-1.619886000000001,52.6447,63.110389999999995,10.228139999999996,-1.134201000000001,-3.2955189999999988
0.0,0.0,0.0,-1.7208959999999998,11.682140000000004,11.682140000000004,11.682140000000004,-1.7208959999999998,-1.7208959999999998
2.0,3.0,0.0,-3.1117150000000002,29.440950000000015,9.703219999999988,9.703219999999988,-2.7314760000000007,-2.7314760000000007
2.0,2.0,0.0,-1.9938719999999996,54.070959999999985,10.404139999999984,10.404139999999984,-3.0496300000000005,-3.0496300000000005
