vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,previous_action_2,action
2.0,3.0,0.0,45.3194400000001,5.579599999999914,0.0,-1.987649000000001,-5.251513000000001,0.0,1.0,3.0,3.0
2.0,3.0,0.0,40.84465,1.8328500000000076,0.0,-6.510642999999998,-8.843734,0.0,3.0,1.0,4.0
2.0,3.0,0.0,35.97760000000005,9.063499999999976,0.0,-3.8006790000000024,-6.185498000000001,0.0,4.0,3.0,3.0
1.0,3.0,0.0,30.448660000000018,16.972999999999956,0.0,-6.6486909999999995,-9.012165,0.0,3.0,4.0,4.0
1.0,3.0,0.0,25.523759999999925,10.426699999999983,0.0,-3.7968790000000006,-5.597155000000001,0.0,4.0,3.0,1.0
1.0,3.0,0.0,22.037059999999997,5.259710000000041,0.0,-3.2740399999999994,-4.8210345,0.0,1.0,4.0,3.0
1.0,3.0,0.0,16.826599999999985,1.3887899999999718,0.0,-6.455257,-7.773595,0.0,3.0,1.0,4.0
1.0,3.0,0.0,12.07493999999997,7.363100000000031,0.0,-3.6288729999999987,-4.7474989999999995,0.0,4.0,3.0,1.0
2.0,3.0,0.0,8.76439999999991,11.71051,0.0,-3.0869,-4.035529999999998,0.0,1.0,4.0,4.0
2.0,3.0,0.0,7.770999999999958,13.584100000000035,0.0,0.3846659999999993,-0.4220550000000003,0.0,4.0,1.0,0.0
3.0,2.0,2.0,14.968359999999961,7.538740000000075,8.944280000000049,-4.248199,2.5975470000000023,1.1301950000000005,0.0,4.0,3.0
2.0,2.0,3.0,21.684450000000083,8.131250000000023,8.086119999999937,-7.747489,-0.6638750000000009,-2.0949579999999983,3.0,0.0,1.0
2.0,2.0,3.0,24.12594999999999,7.152299999999968,5.6937599999999975,-2.546689999999998,-1.1739609999999985,-2.5670469999999987,1.0,3.0,4.0
2.0,2.0,3.0,23.584799999999973,7.95010000000002,5.116459999999961,0.7861520000000013,2.088018999999999,0.7337419999999995,4.0,1.0,1.0
2.0,2.0,3.0,24.75272999999993,10.389799999999923,6.220140000000015,1.4383919999999968,2.6769019999999983,1.3615659999999998,1.0,4.0,3.0
2.0,2.0,3.0,24.282569999999964,11.130959999999959,5.663999999999987,-1.6898080000000029,-0.5084630000000026,-1.785217000000003,3.0,1.0,4.0
2.0,2.0,3.0,24.310640000000035,12.315669999999955,5.589740000000006,1.1637970000000024,2.293148000000002,1.054279000000001,4.0,3.0,1.0
2.0,2.0,3.0,25.799800000000005,14.911699999999882,6.964199999999892,1.7188070000000018,2.8005239999999993,1.5986159999999998,1.0,4.0,3.0
2.0,2.0,3.0,25.59389999999985,15.7666999999999,6.6340999999999894,-1.4392609999999983,-0.4014479999999985,-1.5674729999999997,3.0,1.0,4.0
2.0,2.0,3.0,25.864199999999983,17.05560000000014,6.773300000000063,1.3976539999999993,2.394791999999999,1.2634889999999999,4.0,3.0,3.0
2.0,2.0,3.0,25.570799999999963,17.741500000000087,6.343700000000126,-1.3768899999999995,-0.41759700000000066,-1.5153820000000024,3.0,4.0,1.0
2.0,2.0,3.0,23.930500000000166,17.043800000000147,4.5634000000000015,-1.7966550000000012,-0.8727070000000019,-1.9381939999999993,1.0,3.0,3.0
2.0,2.0,3.0,20.103200000000015,14.12480000000005,0.5934000000002015,-5.132960000000001,-4.242118999999999,-5.276516000000001,3.0,1.0,4.0
2.0,2.0,3.0,16.656600000000026,11.554399999999987,2.9973999999999705,-2.337053000000001,-1.4773080000000007,-2.4818,4.0,3.0,1.0
2.0,2.0,3.0,14.630100000000084,10.373800000000074,5.168999999999869,-1.8117750000000008,-0.9813040000000015,-1.9570410000000003,1.0,4.0,2.0
2.0,2.0,3.0,13.215599999999995,9.776699999999892,8.208900000000085,-1.6064000000000007,-0.8035409999999992,-6.192127000000001,2.0,1.0,1.0
3.0,0.0,4.0,11.238100000000003,0.0,22.838149999999985,-3.0390300000000003,0.0,-1.9621239999999993,1.0,2.0,4.0
3.0,0.0,4.0,9.579010000000011,0.0,20.542480000000012,-1.1195160000000008,0.0,-3.911864999999999,4.0,1.0,4.0
3.0,0.0,4.0,10.156869999999998,0.0,17.721419999999995,1.396222999999999,0.0,-0.6870140000000013,4.0,4.0,1.0
3.0,0.0,4.0,11.423380000000009,0.0,18.08035000000001,0.9763730000000024,0.0,1.1822430000000033,1.0,4.0,1.0
3.0,0.0,4.0,12.08156999999997,0.0,19.629469999999998,0.31212599999999924,0.0,1.831033999999999,1.0,1.0,2.0
3.0,0.0,4.0,12.564599999999984,0.0,21.92471999999998,-0.08882000000000012,0.0,1.920638000000002,2.0,1.0,3.0
3.0,0.0,3.0,10.244419999999991,0.0,21.559210000000007,-3.7689850000000007,0.0,-1.997637000000001,3.0,2.0,4.0
3.0,0.0,3.0,8.083430000000021,0.0,20.816310000000044,-1.1150669999999998,0.0,-0.1976869999999984,4.0,3.0,2.0
3.0,2.0,2.0,20.740670000000023,7.670630000000017,57.48499000000004,-0.8984605000000006,-0.5110349999999997,-5.530101,2.0,4.0,4.0
3.0,2.0,2.0,21.183670000000006,9.204549999999983,53.58213999999998,1.0349000000000004,2.944825,-2.878093,4.0,2.0,3.0
2.0,2.0,3.0,23.81633999999997,10.58159999999998,19.466189999999983,0.5299010000000006,0.41292600000000057,-3.306279999999999,3.0,4.0,1.0
2.0,2.0,3.0,24.27199999999999,10.820589999999982,16.505040000000008,0.49268900000000215,0.183368999999999,-2.7903019999999987,1.0,3.0,3.0
2.0,2.0,3.0,22.869680000000017,9.060910000000035,11.929110000000037,-2.569374,-2.9653170000000024,-5.628381000000001,3.0,1.0,1.0
2.0,2.0,3.0,20.07157000000001,5.857879999999966,6.170599999999979,-2.8999939999999995,-3.3031240000000004,-5.751106,1.0,3.0,1.0
2.0,2.0,3.0,17.200079999999957,2.6027899999999704,0.5363800000000083,-2.8208659999999988,-3.173521000000001,-5.487031,1.0,1.0,1.0
3.0,2.0,2.0,4.823570000000018,14.428800000000024,30.687819999999988,-5.222593,-2.719189,-4.682001,1.0,1.0,4.0
3.0,2.0,2.0,7.43198000000001,13.75376,28.05301000000003,-2.814287499999999,0.6627580000000002,-1.2812819999999991,4.0,1.0,4.0
3.0,2.0,2.0,7.183140000000037,16.78493999999995,29.173639999999978,2.3686179999999997,4.570675000000001,2.7086609999999993,4.0,4.0,2.0
2.0,2.0,3.0,9.968819999999994,22.326629999999966,5.573120000000017,2.7427400000000013,5.338035999999999,-1.619603999999999,2.0,4.0,3.0
3.0,2.0,2.0,10.800099999999986,25.603299999999933,34.544100000000014,-0.3129824999999986,1.9738525000000013,0.4289165000000015,3.0,2.0,4.0
2.0,3.0,2.0,12.24944000000005,17.31558000000001,36.71483999999998,2.624708,-2.4845439999999996,3.3369870000000006,4.0,3.0,3.0
2.0,3.0,2.0,13.205530000000067,20.11142000000001,38.39596000000006,-0.11021099999999961,-2.6364789999999996,0.6386499999999984,3.0,4.0,4.0
2.0,3.0,2.0,14.845940000000041,20.041939999999954,40.81804999999997,2.790533999999999,2.2294979999999995,3.614431999999999,4.0,3.0,3.0
2.0,3.0,2.0,15.944450000000074,18.76690999999994,42.78245000000004,0.009456000000000131,0.9388480000000001,0.9245769999999993,3.0,4.0,4.0
2.0,3.0,2.0,17.692749999999933,15.588500000000067,45.48888999999997,2.8893310000000003,4.804569000000001,3.8955550000000017,4.0,3.0,1.0
2.0,3.0,2.0,20.899350000000027,10.183290000000056,49.74045000000001,3.426093,5.876829999999998,4.512584,1.0,4.0,3.0
2.0,2.0,0.0,52.35266999999999,22.39390000000003,0.0,1.4054330000000022,0.2554980000000011,0.0,3.0,1.0,3.0
2.0,2.0,0.0,51.469400000000064,20.338500000000067,0.0,-2.3438739999999996,-3.5381230000000006,0.0,3.0,3.0,4.0
2.0,2.0,0.0,50.78819999999996,18.449659999999994,0.0,0.4242159999999977,-0.7955060000000014,0.0,4.0,3.0,1.0
2.0,3.0,0.0,51.53740000000005,17.973899999999958,0.0,0.9839819999999975,-0.24428900000000198,0.0,1.0,4.0,3.0
2.0,3.0,0.0,50.60528999999997,15.814949999999953,0.0,-2.155442999999998,-3.378106999999998,0.0,3.0,1.0,4.0
2.0,3.0,0.0,50.16854999999998,14.162570000000073,0.0,0.7008290000000024,-0.5051079999999999,0.0,4.0,3.0,1.0
2.0,3.0,0.0,51.19682999999998,13.995999999999981,0.0,1.2605429999999984,0.07954300000000103,0.0,1.0,4.0,3.0
2.0,3.0,0.0,50.53489999999999,12.16700000000003,0.0,-1.8929899999999975,-3.043417999999999,0.0,3.0,1.0,4.0
2.0,3.0,0.0,50.35338999999999,10.850770000000011,0.0,0.9478150000000021,-0.16853499999999855,0.0,4.0,3.0,1.0
2.0,3.0,0.0,51.62180000000001,11.019459999999981,0.0,1.4928629999999998,0.41242400000000146,0.0,1.0,4.0,3.0
2.0,3.0,0.0,51.18579999999997,9.519999999999982,0.0,-1.6742169999999987,-2.718163999999998,0.0,3.0,1.0,1.0
2.0,3.0,0.0,49.20702999999992,6.51419999999996,0.0,-2.1622920000000008,-3.170057,0.0,1.0,3.0,3.0
2.0,3.0,0.0,45.00626,1.3222999999999274,0.0,-5.511823000000003,-6.48432,0.0,3.0,1.0,4.0
2.0,3.0,0.0,41.17872999999997,3.4617700000000013,0.0,-2.720040000000001,-3.658558000000003,0.0,4.0,3.0,1.0
2.0,3.0,0.0,38.76782000000003,6.7958999999999605,0.0,-2.197597000000002,-3.1036430000000017,0.0,1.0,4.0,3.0
2.0,3.0,0.0,34.63319999999999,11.822040000000015,0.0,-5.381584,-6.256758000000001,0.0,3.0,1.0,4.0
2.0,3.0,0.0,30.950140000000033,16.366449999999986,0.0,-2.568066999999999,-3.413982999999998,0.0,4.0,3.0,1.0
2.0,3.0,0.0,28.690899999999942,19.458650000000034,0.0,-2.047943,-2.86618,0.0,1.0,4.0,3.0
2.0,3.0,0.0,24.70324000000005,22.324640000000045,0.0,-5.237881999999999,-5.671937999999997,0.0,3.0,1.0,4.0
2.0,3.0,0.0,21.16100999999992,18.355659999999943,0.0,-2.4305079999999997,-2.8489939999999976,0.0,4.0,3.0,1.0
2.0,3.0,0.0,19.036499999999933,15.819599999999923,0.0,-1.916165999999997,-2.319953999999999,0.0,1.0,4.0,3.0
2.0,3.0,0.0,15.178099999999972,11.563940000000002,0.0,-5.111470000000001,-5.501339999999999,0.0,3.0,1.0,4.0
2.0,3.0,0.0,11.759959999999978,7.762159999999881,0.0,-2.3090689999999974,-2.6857139999999973,0.0,4.0,3.0,1.0
2.0,3.0,0.0,9.754699999999957,5.386099999999942,0.0,-1.7993389999999998,-2.1633889999999987,0.0,1.0,4.0,4.0
2.0,0.0,3.0,9.867019999999997,0.0,20.13646,-1.9336510000000011,0.0,-1.7396090000000015,4.0,1.0,4.0
2.0,0.0,3.0,9.613529999999997,0.0,19.775229999999993,0.637322000000001,0.0,-0.0028199999999998226,4.0,4.0,1.0
2.0,0.0,3.0,10.248930000000001,0.0,19.005889999999994,0.5061290000000014,0.0,-1.9618789999999997,1.0,4.0,1.0
2.0,0.0,3.0,10.583159999999992,0.0,15.800690000000003,0.1484380000000023,0.0,-4.531383999999999,1.0,1.0,3.0
2.0,0.0,3.0,8.592100000000016,0.0,8.345030000000008,-3.4252389999999977,0.0,-9.655866999999999,3.0,1.0,4.0
2.0,0.0,3.0,6.7513700000000085,0.0,0.17513999999999896,-0.838165,0.0,-7.911630000000001,4.0,3.0,4.0
2.0,0.0,3.0,8.155519999999967,0.0,5.999690000000044,2.8426630000000017,0.0,-4.468359999999999,4.0,4.0,1.0
2.0,0.0,3.0,11.35305999999997,0.0,10.043240000000026,3.4129920000000027,0.0,-3.682537999999999,1.0,4.0,3.0
2.0,0.0,3.0,12.79182000000003,0.0,15.482449999999972,0.14123299999999972,0.0,-6.450732,3.0,1.0,4.0
1.0,0.0,3.0,14.580690000000004,0.0,12.729460000000017,2.843989999999998,0.0,-1.3735120000000016,4.0,3.0,1.0
1.0,0.0,3.0,17.678560000000004,0.0,11.86736000000002,3.245168999999997,0.0,-0.4488410000000016,1.0,4.0,3.0
1.0,0.0,3.0,18.925569999999993,0.0,9.609650000000045,-0.07159500000000207,0.0,-3.3809970000000007,3.0,1.0,4.0
1.0,0.0,3.0,20.487120000000004,0.0,8.001800000000003,2.6004039999999975,0.0,-0.4233960000000003,4.0,3.0,3.0
1.0,0.0,3.0,21.31702999999999,0.0,5.914699999999982,-0.3454090000000001,0.0,-3.1495819999999988,3.0,4.0,1.0
2.0,0.0,2.0,20.62612999999999,0.0,2.505359999999996,-0.9419320000000013,0.0,-3.568076999999999,1.0,3.0,1.0
2.0,0.0,2.0,19.57954000000001,0.0,1.0944000000000074,-1.1424020000000006,0.0,-3.6156749999999995,1.0,1.0,1.0
2.0,0.0,2.0,18.37190000000004,0.0,4.710029999999961,-1.278494000000002,0.0,-3.6138720000000006,1.0,1.0,1.0
2.0,0.0,2.0,17.034240000000068,0.0,8.322419999999966,-1.4045750000000012,0.0,-3.611326000000002,1.0,1.0,4.0
2.0,0.0,2.0,17.58213999999998,0.0,9.923850000000016,1.7888959999999976,0.0,-0.2957590000000003,4.0,1.0,1.0
2.0,0.0,2.0,19.65874999999994,0.0,9.877050000000054,2.236903999999999,0.0,0.26873099999999894,1.0,4.0,3.0
2.0,0.0,2.0,19.891160000000013,0.0,11.560559999999896,-1.094889000000002,0.0,-2.9522329999999997,3.0,1.0,1.0
1.0,0.0,2.0,18.41369999999995,0.0,14.846000000000004,-1.748540000000002,0.0,-3.5011550000000007,1.0,3.0,1.0
1.0,0.0,2.0,16.56389999999999,0.0,18.40205000000003,-1.935496999999998,0.0,-3.5899859999999997,1.0,1.0,4.0
1.0,0.0,2.0,16.58994000000007,0.0,19.739700000000084,1.2837759999999996,0.0,-0.2379010000000008,4.0,1.0,1.0
2.0,0.0,2.0,18.182500000000005,0.0,19.860550000000103,1.7792700000000004,0.0,0.36344899999999924,1.0,4.0,3.0
2.0,0.0,2.0,17.983049999999935,0.0,18.292249999999967,-1.4963929999999976,0.0,-2.812739999999998,3.0,1.0,1.0
2.0,0.0,2.0,16.132099999999923,0.0,15.168829999999957,-2.089508000000002,0.0,-3.3129990000000014,1.0,3.0,4.0
2.0,0.0,2.0,15.980499999999893,0.0,13.834499999999935,1.1023029999999991,0.0,-0.035023999999999944,4.0,1.0,1.0
2.0,0.0,2.0,17.40668000000005,0.0,14.161040000000071,1.633824999999998,0.0,0.5760289999999983,1.0,4.0,3.0
2.0,0.0,2.0,17.08254999999997,0.0,12.813650000000052,-1.5972100000000005,0.0,-2.5819240000000008,3.0,1.0,4.0
2.0,0.0,3.0,17.16125999999997,0.0,11.939359999999965,1.169241000000003,0.0,0.2514290000000017,4.0,3.0,1.0
1.0,1.0,3.0,18.620500000000106,43.87022999999999,12.509830000000079,1.6507530000000017,1.3978269999999995,0.794004000000001,1.0,4.0,1.0
1.0,1.0,2.0,20.32709,42.57797000000005,13.386030000000005,1.7474530000000001,1.15766,0.9463159999999995,1.0,1.0,1.0
2.0,0.0,2.0,22.092699999999923,0.0,14.374500000000012,1.7831549999999972,0.0,1.0325929999999985,1.0,1.0,3.0
2.0,0.0,2.0,21.879300000000057,0.0,13.43240000000003,-1.5040779999999998,0.0,-2.208682999999997,3.0,1.0,4.0
2.0,0.0,2.0,22.056240000000003,0.0,12.92450000000008,1.2769200000000005,0.0,0.6140779999999992,4.0,3.0,1.0
1.0,1.0,2.0,23.633699999999976,42.01573999999994,13.85710000000006,1.7809880000000007,0.9628289999999993,1.1561179999999993,1.0,4.0,3.0
1.0,1.0,2.0,23.470090000000027,42.96160999999995,13.085080000000062,-1.4185349999999985,-2.0255599999999987,-2.0088369999999998,3.0,1.0,1.0
2.0,0.0,2.0,21.734199999999987,0.0,10.773900000000026,-1.9330469999999984,0.0,-2.4918270000000007,1.0,3.0,1.0
2.0,0.0,2.0,19.762399999999957,0.0,8.256899999999973,-1.9876719999999999,0.0,-2.5176490000000022,1.0,1.0,1.0
2.0,0.0,2.0,17.78386999999998,0.0,5.76093000000003,-1.963004999999999,0.0,-2.4665950000000016,1.0,1.0,1.0
1.0,0.0,3.0,15.838539999999966,0.0,3.3234800000000178,-1.9243719999999982,0.0,-2.403724999999998,1.0,1.0,1.0
1.0,1.0,3.0,13.933300000000031,50.87223999999992,0.9494000000000824,-1.8831710000000008,-0.9554369999999999,-2.3401950000000014,1.0,1.0,4.0
2.0,0.0,3.0,14.079700000000003,0.0,0.6485999999999876,1.4749049999999997,0.0,1.0385129999999982,4.0,1.0,1.0
2.0,0.0,3.0,15.917449999999917,0.0,2.0590199999999186,2.083189000000001,0.0,1.6659199999999998,1.0,4.0,3.0
2.0,0.0,3.0,16.068499999999972,0.0,1.8011999999999944,-1.0951689999999985,0.0,-1.4946580000000012,3.0,1.0,4.0
1.0,1.0,3.0,16.669200000000046,46.921249999999986,2.010099999999966,1.7118980000000015,1.5824630000000006,1.3289930000000005,4.0,3.0,1.0
1.0,1.0,3.0,18.68640000000005,45.23249999999996,3.651700000000119,2.2248990000000006,1.6648160000000018,1.8575060000000008,1.0,4.0,1.0
2.0,0.0,3.0,20.97869999999989,0.0,5.583699999999908,2.345365000000001,0.0,1.992524000000003,1.0,1.0,1.0
2.0,0.0,3.0,23.35069999999996,0.0,7.609199999999873,2.3981969999999997,0.0,2.0590469999999996,1.0,1.0,3.0
1.0,4.0,0.0,20.795450000000017,10.451459999999997,0.0,-1.6795100000000005,-1.0956420000000016,0.0,3.0,1.0,1.0
1.0,3.0,0.0,19.212040000000002,37.42693,0.0,-2.1586859999999994,-7.613187999999997,0.0,1.0,3.0,4.0
1.0,3.0,0.0,18.555210000000017,29.158770000000004,0.0,0.19470799999999855,-9.477390000000002,0.0,4.0,1.0,1.0
1.0,3.0,0.0,18.844479999999976,19.798979999999972,0.0,0.28360199999999836,-8.928142000000001,0.0,1.0,4.0,3.0
1.0,3.0,0.0,17.043470000000013,9.441660000000013,0.0,-3.196995000000001,-10.965361000000001,0.0,3.0,1.0,4.0
1.0,3.0,0.0,15.439450000000022,0.7585700000000202,0.0,-0.6006399999999985,-6.9176400000000005,0.0,4.0,3.0,1.0
1.0,3.0,0.0,15.05898000000002,5.3394799999999805,0.0,-0.26815600000000117,-5.348644,0.0,1.0,4.0,1.0
1.0,3.0,0.0,14.774599999999964,10.238460000000032,0.0,-0.32934799999999953,-4.4662285,0.0,1.0,1.0,0.0
2.0,2.0,2.0,15.53273999999999,9.105869999999982,14.70422000000002,-7.274653999999998,-2.0725289999999994,-0.40738699999999994,0.0,1.0,4.0
3.0,2.0,1.0,21.516639999999995,9.245920000000012,16.161200000000008,-3.5019479999999987,1.141254,2.6475940000000016,4.0,0.0,1.0
3.0,2.0,1.0,22.954999999999984,7.767539999999997,19.043920000000014,-1.1953039999999984,1.6992800000000017,2.973937000000003,1.0,4.0,4.0
3.0,2.0,1.0,22.11779999999999,3.9954700000000116,23.953840000000014,3.6305460000000007,5.123748000000001,6.091582000000001,4.0,1.0,3.0
3.0,2.0,1.0,19.69815,0.5183099999999854,28.22565000000003,1.7796590000000005,2.4137140000000006,2.9961970000000004,3.0,4.0,4.0
3.0,2.0,1.0,15.925939999999969,3.6359800000000178,32.75162,5.138822000000001,5.292881999999999,5.4093160000000005,4.0,3.0,1.0
3.0,2.0,1.0,10.369540000000029,9.23914000000002,38.223450000000014,5.843081999999999,5.812471000000002,5.384765000000002,1.0,4.0,2.0
3.0,2.0,1.0,5.606320000000039,15.734029999999962,44.01038,1.2587410000000006,6.046109999999999,5.007550000000002,2.0,1.0,3.0
3.0,2.0,1.0,9.97678000000002,19.692009999999982,46.62665000000004,-7.785127000000001,2.660669999999998,0.9675639999999976,3.0,2.0,1.0
3.0,2.0,1.0,16.689359999999965,22.02238,46.95328000000006,-5.939084000000001,2.123288999999998,-0.2333449999999999,1.0,3.0,2.0
3.0,2.0,1.0,13.919840000000022,24.09994000000006,46.375580000000014,-3.3855775,2.0537335000000017,-0.9330119999999997,2.0,1.0,4.0
4.0,2.0,1.0,12.634799999999927,28.165399999999977,47.18792999999994,0.11794249999999984,5.378088,1.8374570000000006,4.0,2.0,2.0
4.0,2.0,1.0,13.156659999999988,33.89580000000001,49.16070000000002,0.7948529999999998,5.964124,1.9808829999999986,2.0,4.0,3.0
4.0,1.0,2.0,12.003600000000006,37.91779999999994,49.04334999999992,-2.4425760000000007,2.7642810000000004,-1.5290940000000006,3.0,2.0,4.0
4.0,2.0,2.0,11.173650000000066,6.439999999999941,49.10795000000007,0.1610700000000005,5.027049,1.0834700000000002,4.0,3.0,4.0
2.0,4.0,0.0,52.466049999999996,13.503720000000044,0.0,4.846717,3.6560869999999994,0.0,4.0,4.0,3.0
2.0,3.0,0.0,55.72577000000001,16.73207000000002,0.0,2.2608060000000005,1.9180340000000005,0.0,3.0,4.0,1.0
2.0,3.0,0.0,57.78241000000003,15.053449999999998,0.0,1.9724599999999999,2.116890999999999,0.0,1.0,3.0,3.0
2.0,3.0,0.0,57.799600000000055,14.404199999999946,0.0,-1.1948290000000004,-0.13546200000000042,0.0,3.0,1.0,1.0
2.0,3.0,0.0,56.37385999999992,14.612340000000017,0.0,-1.5118970000000012,-0.22424200000000027,0.0,1.0,3.0,3.0
2.0,3.0,0.0,52.92139999999995,16.87990000000002,0.0,-4.648266,-3.6543199999999985,0.0,3.0,1.0,4.0
1.0,3.0,0.0,50.060640000000035,22.346300000000042,0.0,-1.6352060000000002,-4.9999839999999995,0.0,4.0,3.0,0.0
3.0,2.0,1.0,18.280899999999974,17.279499999999985,49.24000000000001,-3.9042899999999996,1.9846399999999988,-0.8096160000000001,0.0,4.0,2.0
3.0,2.0,2.0,14.88567999999998,19.596349999999916,48.79180999999994,-3.270154,2.220803,-0.4976679999999991,2.0,0.0,2.0
3.0,2.0,2.0,11.837270000000103,21.823900000000094,48.35844000000009,-2.7479299999999984,2.2762300000000018,-0.3125069999999983,2.0,2.0,4.0
3.0,2.0,2.0,11.354829999999993,26.142299999999977,50.15840000000003,1.1081895,5.6559750000000015,3.220085000000001,4.0,2.0,1.0
3.0,2.0,2.0,13.038639999999987,32.16089999999997,53.814899999999966,2.162134,6.2602709999999995,3.9824260000000002,1.0,4.0,3.0
3.0,2.0,2.0,13.453919999999925,36.48150999999996,55.92999999999995,-0.6300329999999992,3.064077000000001,0.9397839999999995,3.0,1.0,2.0
3.0,2.0,2.0,12.66673000000003,39.2199700000001,56.61243000000002,-0.8124970000000005,2.5300009999999986,0.5500490000000013,2.0,3.0,1.0
3.0,2.0,2.0,11.947530000000029,41.699100000000044,57.174729999999954,-0.5938419999999986,2.448723000000001,0.6020420000000009,1.0,2.0,4.0
3.0,2.0,2.0,13.481199999999944,46.15369999999996,59.84045000000003,2.9711859999999994,5.7607050000000015,4.035928000000002,4.0,1.0,1.0
2.0,3.0,0.0,64.27629999999999,16.901950000000056,0.0,4.722668000000002,3.759512000000001,0.0,1.0,4.0,3.0
2.0,3.0,0.0,67.10095999999999,18.801600000000008,0.0,1.6161020000000015,0.7307880000000004,0.0,3.0,1.0,1.0
2.0,3.0,0.0,68.43343000000004,19.277630000000045,0.0,1.1713719999999999,0.3453140000000001,0.0,1.0,3.0,3.0
2.0,2.0,0.0,67.58416999999997,60.74725000000001,0.0,-2.140452,-2.3646780000000014,0.0,3.0,1.0,1.0
2.0,2.0,0.0,65.13423,58.07303000000002,0.0,-2.630594000000002,-2.8554570000000012,0.0,1.0,3.0,3.0
2.0,2.0,0.0,60.47434999999996,53.18705,0.0,-5.959229999999998,-6.186927999999998,0.0,3.0,1.0,4.0
2.0,2.0,0.0,56.21040000000005,48.6935400000001,0.0,-3.1437890000000017,-3.3756459999999997,0.0,4.0,3.0,1.0
2.0,2.0,0.0,53.38665000000003,45.63575000000003,0.0,-2.598207000000002,-2.8349430000000027,0.0,1.0,4.0,3.0
2.0,2.0,0.0,48.86189999999999,40.87180000000001,0.0,-5.7599920000000004,-6.001920000000002,0.0,3.0,1.0,4.0
2.0,2.0,0.0,44.81043999999997,36.57600000000002,0.0,-2.925177999999999,-3.1723420000000004,0.0,4.0,3.0,1.0
2.0,2.0,0.0,42.20366000000001,33.719560000000115,0.0,-2.3845789999999987,-2.6368459999999985,0.0,1.0,4.0,1.0
1.0,1.0,5.0,30.358869999999996,93.41224,10.117729999999995,-2.281421999999999,-3.408003000000001,-1.4655510000000014,1.0,1.0,1.0
1.0,1.0,5.0,28.098770000000002,87.57499999999999,6.354720000000015,-2.8350159999999995,-7.560683999999998,-6.376345000000001,1.0,1.0,3.0
1.0,1.0,5.0,22.547979999999995,76.90298000000001,3.0589700000000164,-7.649815,-12.575221999999998,-12.060336999999999,3.0,1.0,4.0
2.0,1.0,4.0,14.766669999999976,66.35137,6.6497699999999895,-11.949110000000001,-9.248244000000001,-9.890975000000001,4.0,3.0,4.0
2.0,1.0,4.0,13.176089999999988,59.52789000000001,0.1792899999999804,-1.9198920000000008,-5.215584,-11.051839,4.0,4.0,4.0
1.0,2.0,4.0,13.482259999999997,30.578129999999987,8.692150000000026,1.6807540000000003,-2.517005000000001,-6.711692000000001,4.0,4.0,3.0
1.0,2.0,4.0,13.42999999999995,33.624040000000036,10.782599999999945,-1.2258570000000013,-3.0633680000000005,-6.161828000000002,3.0,4.0,4.0
1.0,2.0,4.0,13.855680000000007,34.22098,6.647269999999992,1.4744829999999993,1.2735629999999993,-2.684876000000001,4.0,3.0,1.0
1.0,2.0,4.0,15.585480000000018,32.155489999999986,4.518680000000018,1.889685,2.740725000000001,-1.6543059999999983,1.0,4.0,1.0
1.0,2.0,3.0,17.51898,29.07657999999998,3.1330899999999815,1.9690760000000012,3.3714730000000017,-1.1199989999999982,1.0,1.0,1.0
1.0,2.0,3.0,19.51409000000001,25.576239999999984,2.196770000000015,2.0273680000000027,3.59046,-0.7462969999999984,1.0,1.0,1.0
1.0,2.0,3.0,21.575379999999996,21.99054000000001,1.5876499999999965,2.103109,3.540565000000001,-0.4666289999999993,1.0,1.0,3.0
2.0,2.0,2.0,21.709040000000016,20.558629999999994,0.7864999999999895,-1.1246800000000015,-0.015238000000000085,-3.5742900000000013,3.0,1.0,1.0
2.0,2.0,2.0,20.28433000000001,21.082550000000026,4.628600000000006,-1.5980019999999975,-0.9558,-3.9873939999999983,1.0,3.0,3.0
2.0,2.0,2.0,16.66082,24.318579999999997,10.629729999999995,-4.919035000000001,-4.8350870000000015,-7.289035999999999,3.0,1.0,4.0
2.0,2.0,2.0,13.439729999999997,23.320880000000045,16.22242,-2.0983379999999983,-6.590612999999999,-4.475341999999998,4.0,3.0,4.0
2.0,2.0,2.0,13.672969999999964,19.014219999999966,18.375879999999995,1.7661029999999975,-2.817507000000001,-0.6338849999999994,4.0,4.0,3.0
2.0,3.0,2.0,13.855799999999988,14.592960000000005,20.60744999999997,-0.830328999999999,-5.448272999999999,-3.262141999999997,3.0,4.0,4.0
2.0,3.0,2.0,14.790399999999977,10.912799999999947,20.181299999999965,2.0956079999999986,-2.507551000000001,-0.28401799999999966,4.0,3.0,1.0
2.0,3.0,2.0,17.20990000000006,8.75183000000004,20.189500000000066,2.6425040000000024,-1.905815999999998,0.1951180000000008,1.0,4.0,3.0
2.0,3.0,2.0,17.917260000000056,4.948660000000018,18.418090000000007,-0.539636999999999,-5.002046,-3.0541920000000005,3.0,1.0,4.0
2.0,2.0,2.0,19.07389999999998,35.32803999999999,17.028350000000046,2.2681579999999997,-1.2654190000000014,-0.31510700000000114,4.0,3.0,3.0
2.0,1.0,2.0,19.63611000000003,33.42444999999998,14.97411999999997,-0.5386929999999985,-4.284910999999999,-3.1936159999999987,3.0,4.0,1.0
