0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,660.1044,11.999944,16.780485,0.0001483964,1.0,662.6423,8.0,18.82828,0.0,1.0,670.8837,0.0,14.8265085,0.0,1.0,646.16174,4.0,16.229395,0.0,1.0,636.69183,0.0,13.855326,0.0,1.0,686.44525,4.0,16.562069,0.0,1.0,687.6668,12.0,19.257341,0.0,1.0,621.54834,12.0,16.426304,0.0,1.0,706.33875,0.0,15.679175,0.0,1.0,710.4033,8.0,19.0781,0.0,1
1.0,676.4926,11.999992,16.133375,1.9739471e-05,1.0,681.49274,8.0,18.874786,0.0,1.0,685.8805,0.0,15.1855755,0.0,1.0,662.4626,4.0,16.374863,0.0,1.0,650.7185,0.0,14.22113,0.0,1.0,703.0409,4.0,16.63165,0.0,1.0,706.956,12.0,19.324287,0.0,1.0,637.8986,12.0,16.252512,0.0,1.0,722.157,0.0,15.970216,0.0,1.0,729.4924,8.0,19.101099,0.0,2
1.0,692.55896,11.999999,16.022793,2.6294128e-06,1.0,700.38715,8.0,18.915928,0.0,1.0,701.22076,0.0,15.510787,0.0,1.0,678.89087,4.0,16.484108,0.0,1.0,719.70105,4.0,16.691597,0.0,1.0,665.1059,0.0,14.574301,0.0,1.0,726.3087,12.0,19.384071,0.0,1.0,654.0743,12.0,16.099184,0.0,1.0,738.2486,0.0,16.224182,0.0,1.0,641.96246,8.0,18.770525,0.0,1
1.0,708.5703,12.0,16.003895,3.4976387e-07,1.0,716.86975,0.0,15.800707,0.0,1.0,719.3205,8.0,18.952589,0.0,1.0,695.41614,4.0,16.568811,0.0,1.0,736.4189,4.0,16.747515,0.0,1.0,679.8371,0.0,14.906268,0.0,1.0,745.71826,12.0,19.437622,0.0,1.0,670.1259,12.0,16.006933,0.0,1.0,754.5786,0.0,16.4456,0.0,1.0,660.7471,8.0,18.79953,0.0,3
1.0,726.5824,12.0,19.317112,4.2935124e-08,1.0,732.7926,0.0,16.05665,0.0,1.0,738.28876,8.0,18.985493,0.0,1.0,712.0182,4.0,16.637793,0.0,1.0,753.1922,4.0,16.802904,0.0,1.0,694.88837,0.0,15.211958,0.0,1.0,765.1788,12.0,19.485693,0.0,1.0,686.27435,12.0,16.443428,0.0,1.0,771.11676,0.0,16.639332,0.0,1.0,679.55804,8.0,18.823318,0.0,1
1.0,746.2427,12.0,19.883303,4.264762e-09,1.0,748.95667,0.0,16.281616,0.0,1.0,757.2883,8.0,19.015244,0.0,1.0,728.6844,4.0,16.697468,0.0,1.0,770.0214,4.0,16.859753,0.0,1.0,710.2321,0.0,15.489292,0.0,1.0,784.685,12.0,19.528906,0.0,1.0,787.83746,0.0,16.809986,0.0,1.0,703.0394,12.0,17.122581,0.0,1.0,698.3913,8.0,18.844263,0.0,3
1.0,768.19476,12.0,23.296505,3.8791304e-10,1.0,765.33264,0.0,16.479408,0.0,1.0,776.31647,8.0,19.04235,0.0,1.0,786.9086,4.0,16.918995,0.0,1.0,745.40765,4.0,16.752323,0.0,1.0,804.2324,12.0,19.567781,0.0,1.0,804.7196,0.0,16.961618,0.0,1.0,725.83997,0.0,15.738464,0.0,1.0,720.5564,12.0,18.028933,0.0,1.0,717.2447,8.0,18.86363,0.0,4
1.0,789.83466,12.0,20.563334,3.0729048e-11,1.0,795.3706,8.0,19.067245,0.0,1.0,781.89526,0.0,16.653994,0.0,1.0,803.85626,4.0,16.980871,0.0,1.0,762.1848,4.0,16.805359,0.0,1.0,821.7459,0.0,17.097637,0.0,1.0,823.81683,12.0,19.602755,0.0,1.0,741.68445,0.0,15.96118,0.0,1.0,738.92,12.0,18.62728,0.0,1.0,736.117,8.0,18.88209,0.0,1
1.0,810.1149,12.0,20.096268,3.0670867e-12,1.0,814.4487,8.0,19.0903,0.0,1.0,820.867,4.0,17.045189,0.0,1.0,798.62317,0.0,16.809114,0.0,1.0,838.902,0.0,17.22082,0.0,1.0,779.0149,4.0,16.858456,0.0,1.0,843.4345,12.0,19.634201,0.0,1.0,861.8144,4.0,17.257936,0.0,1.0,757.7403,0.0,16.159985,0.0,1.0,757.6699,12.0,18.862335,0.0,3
1.0,832.1729,12.0,23.332897,2.8324977e-13,1.0,833.5492,8.0,19.111832,0.0,1.0,837.943,4.0,17.11152,0.0,1.0,815.49835,0.0,16.948076,0.0,1.0,856.17615,0.0,17.333378,0.0,1.0,863.08215,12.0,19.662447,0.0,1.0,795.89856,4.0,16.912691,0.0,1.0,879.108,4.0,17.334166,0.0,1.0,882.85864,8.0,19.232216,0.0,1.0,776.70905,12.0,19.3085,0.0,4
1.0,853.83093,12.0,20.569553,2.4381128e-14,1.0,852.6706,8.0,19.132114,0.0,1.0,855.08606,4.0,17.17933,0.0,1.0,873.55853,0.0,17.437061,0.0,1.0,832.50604,0.0,17.073683,0.0,1.0,882.75665,12.0,19.687777,0.0,1.0,812.83716,4.0,16.968563,0.0,1.0,896.4774,4.0,17.409575,0.0,1.0,902.0975,8.0,19.246437,0.0,1.0,796.17554,12.0,19.55684,0.0,1
1.0,874.11426,12.0,20.09733,8.946389e-15,1.0,872.29736,4.0,17.248053,0.0,1.0,871.81177,8.0,19.151384,0.0,1.0,891.0411,0.0,17.533245,0.0,1.0,849.634,0.0,17.188234,0.0,1.0,902.4552,12.0,19.71044,0.0,1.0,913.92175,4.0,17.483814,0.0,1.0,829.83246,4.0,17.026186,0.0,1.0,921.3506,8.0,19.260738,0.0,1.0,815.7438,12.0,19.570951,0.0,4
1.0,892.1525,12.0,16.700186,7.43414e-15,1.0,890.9718,8.0,19.169846,0.0,1.0,889.5777,4.0,17.31716,0.0,1.0,908.6167,0.0,17.62301,0.0,1.0,866.8721,0.0,17.293587,0.0,1.0,922.1753,12.0,19.730663,0.0,1.0,931.43964,4.0,17.556608,0.0,1.0,846.88617,4.0,17.085428,0.0,1.0,940.6181,8.0,19.275202,0.0,1.0,835.20355,12.0,19.243876,0.0,1
1.0,908.50085,12.0,16.119654,7.175714e-15,1.0,906.92706,4.0,17.386173,0.0,1.0,910.15,8.0,19.18767,0.0,1.0,926.2794,0.0,17.707212,0.0,1.0,884.21185,0.0,17.391216,0.0,1.0,941.9145,12.0,19.748653,0.0,1.0,949.0296,4.0,17.627758,0.0,1.0,863.99976,4.0,17.146011,0.0,1.0,959.9001,8.0,19.289883,0.0,1.0,854.21606,12.0,18.755827,0.0,3
1.0,926.57056,12.0,19.336895,8.607879e-15,1.0,924.3453,4.0,17.454693,0.0,1.0,929.3458,8.0,19.205006,0.0,1.0,944.02405,0.0,17.786533,0.0,1.0,901.64606,0.0,17.482292,0.0,1.0,961.6708,12.0,19.764597,0.0,1.0,966.6899,4.0,17.69712,0.0,1.0,881.17444,4.0,17.207586,0.0,1.0,979.19696,8.0,19.304825,0.0,1.0,872.90063,12.0,18.716208,0.0,1
1.0,946.24066,12.0,19.886683,8.852619e-15,1.0,948.5588,8.0,19.221975,0.0,1.0,941.83167,4.0,17.52239,0.0,1.0,961.84595,0.0,17.861525,0.0,1.0,919.16864,0.0,17.567732,0.0,1.0,981.4421,12.0,19.77866,0.0,1.0,984.4187,4.0,17.764605,0.0,1.0,898.411,4.0,17.269781,0.0,1.0,998.50885,8.0,19.320055,0.0,1.0,891.711,12.0,18.920502,0.0,3
1.0,968.1944,12.0,23.297083,1.0370769e-14,1.0,967.7886,8.0,19.238686,0.0,1.0,959.38525,4.0,17.589006,0.0,1.0,979.74097,0.0,17.932638,0.0,1.0,936.77435,0.0,17.648266,0.0,1.0,1001.2266,12.0,19.791006,0.0,1.0,1002.21405,4.0,17.830164,0.0,1.0,1017.8361,8.0,19.335583,0.0,1.0,915.70996,4.0,17.33224,0.0,1.0,1025.4103,0.0,18.2656,0.0,4
1.0,989.8346,12.0,20.563433,9.153877e-15,1.0,987.035,8.0,19.25522,0.0,1.0,997.7054,0.0,18.00025,0.0,1.0,977.0048,4.0,17.654343,0.0,1.0,1020.07404,4.0,17.89378,0.0,1.0,1021.0228,12.0,19.801777,0.0,1.0,954.4585,0.0,17.724478,0.0,1.0,1037.1791,8.0,19.351416,0.0,1.0,1043.7037,0.0,18.324734,0.0,1.0,933.07135,4.0,17.39463,0.0,1
1.0,1010.11487,12.0,20.096285,8.945924e-15,1.0,1006.29785,8.0,19.271652,0.0,1.0,1015.73596,0.0,18.064674,0.0,1.0,994.68915,4.0,17.718258,0.0,1.0,1037.9968,4.0,17.955456,0.0,1.0,1040.8291,12.0,19.811113,0.0,1.0,972.21704,0.0,17.796837,0.0,1.0,1056.538,8.0,19.367544,0.0,1.0,1062.0549,0.0,18.38121,0.0,1.0,950.49493,4.0,17.456663,0.0,0
1.0,178.76427,4.0,25.0,0.0,1.0,189.974,4.0,22.25097,0.0,1.0,200.54994,12.0,21.087273,0.0,1.0,211.30402,8.0,21.202812,0.0,1.0,222.3499,4.0,21.551746,0.0,1.0,233.25597,4.0,23.397516,0.0,1.0,242.98979,12.0,23.40513,0.0,1.0,252.67445,4.0,22.675146,0.0,1.0,263.62976,8.0,22.5413,0.0,1.0,274.4535,0.0,22.68098,0.0,4
1.0,201.2516,4.0,20.85444,0.0,1.0,209.76604,2.4276218,17.23976,-4.3927197,1.0,220.90948,12.0,19.77059,0.0,1.0,231.78813,8.0,19.70011,0.0,1.0,241.10164,4.0,15.551747,0.0,1.0,253.65215,2.4355633,16.853132,-4.318049,1.0,266.25095,12.0,23.080275,0.0,1.0,273.4861,4.0,19.104193,0.0,1.0,283.94684,8.0,18.140144,0.0,1.0,296.3172,0.0,21.02614,0.0,3
1.0,223.68678,4.0,23.462461,0.0,1.0,226.90924,0.32933986,17.208029,-0.8870554,1.0,240.39018,12.0,19.20905,0.0,1.0,250.85362,8.0,18.368954,0.0,1.0,254.57368,4.0,13.094413,0.0,1.0,270.5273,0.33238557,17.406097,-0.9093789,1.0,288.66916,12.0,21.81867,0.0,1.0,291.5178,4.0,16.919865,0.0,1.0,300.60257,8.0,15.38111,0.0,1.0,316.70532,0.0,19.687168,0.0,4
1.0,245.40926,4.0,20.591694,0.0,1.0,244.17421,0.040300578,17.32933,-0.11084434,1.0,259.44565,12.0,18.916147,0.0,1.0,268.2177,4.0,14.151607,0.0,1.0,268.70468,8.0,17.324528,0.0,1.0,288.23605,0.039134838,17.954851,-0.10952406,1.0,307.5466,4.0,15.022106,0.0,1.0,310.13556,12.0,21.123505,0.0,1.0,315.5716,8.0,14.666283,0.0,1.0,335.8222,0.0,18.487314,0.0,0
1.0,179.53783,4.0,25.0,0.0,1.0,190.35042,12.0,21.700731,0.0,1.0,201.47824,8.0,22.854412,0.0,1.0,212.50462,0.0,21.818392,0.0,1.0,223.34264,12.0,22.476498,0.0,1.0,233.56476,0.0,22.914408,0.0,1.0,244.41289,8.0,21.868128,0.0,1.0,254.26262,8.0,21.025198,0.0,1.0,265.3944,4.0,21.370302,0.0,1.0,276.20508,0.0,23.42598,0.0,1
1.0,204.0353,4.0,24.170889,0.0,1.0,210.58319,12.0,19.125902,0.0,1.0,222.77138,8.0,19.613152,0.0,1.0,231.76474,0.0,17.142895,0.0,1.0,245.47345,12.0,21.764547,0.0,1.0,255.40569,0.0,20.953081,0.0,1.0,263.48102,8.0,15.868128,0.0,1.0,273.72388,8.0,17.860077,0.0,1.0,286.0795,4.0,19.88773,0.0,1.0,299.4407,0.0,22.999035,0.0,3
1.0,230.13043,4.0,27.34565,0.0,1.0,229.26393,12.0,18.325546,0.0,1.0,240.92545,8.0,16.430326,0.0,1.0,248.22949,0.0,16.002373,0.0,1.0,266.95782,12.0,21.184948,0.0,1.0,275.934,0.0,20.157219,0.0,1.0,276.5819,8.0,10.35382,0.0,1.0,290.35226,8.0,15.41465,0.0,1.0,305.1695,4.0,18.07564,0.0,1.0,321.6259,8.0,14.275177,0.0,1
1.0,257.8049,4.0,27.88818,0.0,1.0,255.96877,8.0,13.648469,0.0,1.0,264.1439,0.0,15.913312,0.0,1.0,247.44748,12.0,18.078817,0.0,1.0,286.2441,8.0,9.369725,0.0,1.0,287.9148,12.0,20.714205,0.0,1.0,295.89996,0.0,19.79716,0.0,1.0,305.1126,8.0,14.207345,0.0,1.0,322.0972,4.0,15.427093,0.0,1.0,335.9151,8.0,14.462881,0.0,4
1.0,283.73917,4.0,24.664444,0.0,1.0,280.1645,0.0,16.177841,0.0,1.0,295.78467,8.0,9.849687,0.0,1.0,268.72845,8.0,11.915826,0.0,1.0,265.50092,12.0,18.047512,0.0,1.0,308.44464,12.0,20.333351,0.0,1.0,315.6116,0.0,19.638266,0.0,1.0,319.09973,8.0,13.846961,0.0,1.0,336.09567,4.0,12.44483,0.0,1.0,350.66187,8.0,15.097992,0.0,1
1.0,308.0697,4.0,24.113546,0.0,1.0,306.01868,8.0,10.705378,0.0,1.0,296.5146,0.0,16.555393,0.0,1.0,328.6282,12.0,20.023506,0.0,1.0,283.56918,12.0,18.100435,0.0,1.0,332.9719,8.0,13.961628,0.0,1.0,335.21634,0.0,19.578325,0.0,1.0,279.78333,4.8609877,12.16386,-2.1759179,1.0,347.3996,4.0,10.152005,0.0,1.0,366.07794,8.0,15.77188,0.0,3
1.0,334.13632,4.0,27.33585,0.0,1.0,347.08844,8.0,14.322415,0.0,1.0,348.52896,12.0,19.769089,0.0,1.0,317.16333,8.0,11.649214,0.0,1.0,354.78604,0.0,19.565142,0.0,1.0,313.2531,0.0,16.944914,0.0,1.0,356.83032,4.0,8.775297,0.0,1.0,301.70602,12.0,18.180286,0.0,1.0,293.2121,4.136222,14.700927,-0.3687453,1.0,378.5872,4.0,7.568693,0.0,0
1.0,361.57138,0.5753313,27.836914,-1.662343,1.0,361.62305,8.0,14.78616,0.0,1.0,365.31616,4.0,8.302813,0.0,1.0,368.19623,12.0,19.557552,0.0,1.0,374.3529,0.0,19.57044,0.0,1.0,386.886,4.0,9.112586,0.0,1.0,330.52823,0.0,17.810127,0.0,1.0,329.2455,8.0,12.566214,0.0,1.0,398.74026,8.0,16.853971,0.0,1.0,319.9247,12.0,18.2616,0.0,4
1.0,387.49707,0.04543867,24.663769,-0.13868901,1.0,387.66785,12.0,19.37829,0.0,1.0,393.9274,0.0,19.578754,0.0,1.0,396.64386,4.0,10.441058,0.0,1.0,376.63425,8.0,15.265927,0.0,1.0,373.68054,4.0,8.535967,0.0,1.0,415.7793,8.0,17.23229,0.0,1.0,348.70447,0.0,18.472141,0.0,1.0,427.7654,4.0,11.806053,0.0,1.0,342.21014,8.0,13.402871,0.0,1
1.0,180.18047,0.0,25.0,0.0,1.0,189.69699,12.0,22.220335,0.0,1.0,199.54489,4.0,21.19841,0.0,1.0,210.1668,4.0,22.473858,0.0,1.0,220.36917,8.0,22.945177,0.0,1.0,230.28448,8.0,22.873009,0.0,1.0,239.60648,8.0,21.197834,0.0,1.0,250.51057,0.0,22.087175,0.0,1.0,262.3003,0.0,23.65505,0.0,1.0,272.3737,12.0,22.698212,0.0,1
1.0,204.67793,0.0,24.170889,0.0,1.0,211.58374,12.0,21.534868,0.0,1.0,217.67027,5.881835,14.654417,4.0424037,1.0,232.15724,4.0,21.418503,0.0,1.0,240.51434,8.0,16.945177,0.0,1.0,250.3575,8.0,16.873009,0.0,1.0,260.24857,8.0,20.07694,0.0,1.0,269.81152,0.0,16.416159,0.0,1.0,285.68875,0.0,23.119396,0.0,1.0,293.8889,12.0,20.20158,0.0,1
1.0,228.76294,0.0,24.029203,0.0,1.0,231.11505,5.8903675,11.999851,-3.3181758,1.0,232.83896,12.0,20.937387,0.0,1.0,253.11536,4.0,20.477446,0.0,1.0,254.65953,8.0,10.945177,0.0,1.0,264.61713,8.0,12.216621,0.0,1.0,279.9003,8.0,19.177074,0.0,1.0,285.57736,0.0,15.560579,0.0,1.0,308.61093,0.0,22.706781,0.0,1.0,312.89478,12.0,17.585861,0.0,4
1.0,250.76733,0.0,20.688543,0.0,1.0,253.48785,12.0,20.313087,0.0,1.0,243.94563,4.31267,13.562489,-0.8101874,1.0,263.0955,8.0,6.649416,0.0,1.0,273.24487,4.0,19.764967,0.0,1.0,276.65808,8.0,12.14745,0.0,1.0,298.67017,8.0,18.31298,0.0,1.0,301.3453,0.0,16.081163,0.0,1.0,329.39142,12.0,15.431696,0.0,1.0,331.13846,0.0,22.325487,0.0,3
1.0,273.12,0.0,23.43411,0.0,1.0,273.50244,12.0,19.674128,0.0,1.0,269.7408,8.0,6.9886484,0.0,1.0,258.06802,4.047175,14.702079,-0.12518743,1.0,289.12686,8.0,12.87477,0.0,1.0,292.735,4.0,19.193956,0.0,1.0,316.6076,8.0,17.526815,0.0,1.0,317.75137,0.0,16.777004,0.0,1.0,344.18646,12.0,14.213011,0.0,1.0,353.2628,4.0,15.718115,0.0,1
1.0,296.8385,0.0,23.903296,0.0,1.0,292.88437,12.0,19.053616,0.0,1.0,302.36533,8.0,13.637245,0.0,1.0,311.6922,4.0,18.694986,0.0,1.0,277.34094,8.0,8.379112,0.0,1.0,273.19504,4.0066175,15.563566,-0.017785044,1.0,333.81342,8.0,16.86386,0.0,1.0,334.8303,0.0,17.403069,0.0,1.0,358.106,12.0,13.685415,0.0,1.0,368.81894,4.0,15.379268,0.0,3
1.0,322.8005,0.0,27.299921,0.0,1.0,316.30652,8.0,14.258132,0.0,1.0,330.16718,4.0,18.226608,0.0,1.0,311.6639,12.0,18.47581,0.0,1.0,350.4253,8.0,16.35255,0.0,1.0,352.47534,0.0,17.89667,0.0,1.0,288.99728,3.6457622,15.996869,-2.290214,1.0,286.30643,8.431151,9.837831,1.7136608,1.0,371.7323,12.0,13.624365,0.0,1.0,384.05603,4.0,15.081837,0.0,4
